title	author	abs_finished	abs_started	issues	match	hardcover_title	status	media	hardcover_finished	book_id	edition_id	asin	isbn	candidates	review_decision	review_note	export_record_numbers
A Stranger in Olondria	Sofia Samatar	2026-04-01	2026-03-24		title/author	A Stranger in Olondria	Read	Audio	2026-04-01	430989	32822053	B00GSZP39Y			original exact match retained		
Wayward: Falling: An Isekai LitRPG	T. A. Star	2026-04-03	2026-04-01		title/author	Wayward: Falling: An Isekai LitRPG	Read	Audio	2026-04-03	2526744	32822088	B0G5HSHH1Q	9781039494213		original exact match retained		
The Noob Returns	Ryan Rimmel	2026-04-04	2026-04-03		title/author	The Noob Returns	Read	Audio	2026-04-04	2461721	32744985	B0GHZN9WWQ	9781039499751		original exact match retained		
Archmage's Ire	Pirateaba	2026-04-07	2026-04-04	no read audiobook in export	title/author	Archmage's Ire	Read	Ebook	2026-04-07	2237915	32468720	B0GFG5MKRY	9781039448292		original exact match retained		
Snake-Eater	T. Kingfisher	2026-04-08	2026-04-08		title/author	Snake-Eater	Read	Audio	2026-04-08	1819354	32399689	B0F5Y78CWP	9781511354479		original exact match retained		
The Ballad of Jacquotte Delahaye	Briony Cameron	2026-04-08	2026-04-08		title/author	The Ballad of Jacquotte Delahaye	Read	Audio	2026-04-08	1007317	32909827	B0CLGVFLRC	9781797175515		original exact match retained		
Come Home to My Heart	Riley Redgate	2026-04-09	2026-04-08		title/author	Come Home to My Heart	Read	Audio	2026-04-09	2261148	32909828	B0F4RY1H51	9781668653135		original exact match retained		
I Love You Don't Die	Jade Song	2026-04-09	2026-04-09		identifier	I Love You Don't Die	Read	Audio	2026-04-09	2191254	32909831	B0FF5H1JR4	9780063433922		original exact match retained		
You Should Have Been Nicer to My Mom	Vincent Tirado	2026-04-09	2026-04-09		title/author	You Should Have Been Nicer to My Mom	Read	Audio	2026-04-09	2183086	32909834	B0FD5H5BQX	9780063383265		original exact match retained		
When I Was Death	Alexis Henderson	2026-04-10	2026-04-09		title/author	When I Was Death	Read	Audio	2026-04-10	2042045	32909837	B0FD49DX91	9798217279852		original exact match retained		
The Last Phi Hunter	Salinee Goldenberg	2026-04-11	2026-04-10		title/author	The Last Phi Hunter	Read	Audio	2026-04-11	971525	32909844	B0CRZ9J5C8	9781666658286		original exact match retained		
Way of the Walker	Salinee Goldenberg	2026-04-11	2026-04-11		title/author	Way of the Walker	Read	Audio	2026-04-11	2606353	32909845	B0G8LXYKZY			original exact match retained		
Wolf Worm	T. Kingfisher	2026-04-12	2026-04-11		title/author	Wolf Worm	Read	Audio	2026-04-12	2007613	32803504	B0F6FVL4WL	9781250436153		original exact match retained		
Trading in Danger	Elizabeth Moon	2026-04-12	2026-04-12		title/author	Trading in Danger	Read	Audio	2026-04-12	441180	32368442	B002V0A9XK	9781400178278		original exact match retained		
Marque and Reprisal	Elizabeth Moon	2026-04-13	2026-04-12		title/author	Marque and Reprisal	Read	Audio	2026-04-13	360883	32909848	B002V08GO4	9781400178285		original exact match retained		
Engaging the Enemy	Elizabeth Moon	2026-04-14	2026-04-13		title/author	Engaging the Enemy	Read	Audio	2026-04-14	138326	32909853	B002V5CY38	9781400178292		original exact match retained		
Command Decision	Elizabeth Moon	2026-04-15	2026-04-14		title/author	Command Decision	Read	Audio	2026-04-15	245569	32909855	B002V1AAK6	9781400178308		original exact match retained		
Victory Conditions	Elizabeth Moon	2026-04-16	2026-04-15		title/author	Victory Conditions	Read	Audio	2026-04-16	441179	32909858	B002V0KH64	9781400178315		original exact match retained		
Her Cruel Empire	Persephone Black	2026-04-16	2026-04-16		title/author	Her Cruel Empire	Read	Audio	2026-04-16	2486295	32909859	B0GNTW96WM	9798347035656		original exact match retained		
The Celestial Seas	T. A. Chan	2026-04-16	2026-04-16		title/author	The Celestial Seas	Read	Audio	2026-04-16	2191171	32909860	B0FGDVMVH4	9798217280797		original exact match retained		
How to Lose a Goblin in Ten Days	Jessie Sylva	2026-04-17	2026-04-16		identifier	How to Lose a Goblin in Ten Days: Tales from Hawthorne Cottage	Read	Audio	2026-04-17	1295756	32744983	B0FBCNW33D	9781668655290		original exact match retained		
All His Angels Are Starving: A Survival Horror LitRPG	Tess C. Foxes	2026-04-18	2026-04-17		title/author	All His Angels Are Starving: A Survival Horror LitRPG	Read	Audio	2026-04-18	2063610	32909861	B0DSGFWJ4M	9781039481541		original exact match retained		
All Her Demons Are Burning: A Survival Horror LitRPG	Tess C. Foxes	2026-04-19	2026-04-18		title/author	All Her Demons Are Burning: A Survival Horror LitRPG	Read	Audio	2026-04-19	2606368	32909866	B0DWZM8CW9	9781039481572		original exact match retained		
All Our Worlds Are Crashing: A Survival Horror LitRPG	Tess C. Foxes	2026-04-21	2026-04-19		title/author	All Our Worlds Are Crashing: A Survival Horror LitRPG	Read	Audio	2026-04-21	2606373	32909869	B0G2T5BVQC	9781039481602		original exact match retained		
Adversity	Ren Browne	2026-04-21	2026-04-21		title/author	Adversity	Read	Audio	2026-04-21	2570894	32909871	B0GSXPJGJS	9798347039630		original exact match retained		
Heart of Dorkness	RavensDagger	2026-04-21	2026-04-21		manual book-level pairing	Heart of Dorkness, Book 1	Read	Audio	2026-04-21	768914	32909875	B0GT1VNJ6X	9781039487673		paired manually	Book 1 added in export; same author.	3310
The Complicated Love Life of Ivil Antagonist, Empress of Mars	RavensDagger	2026-04-22	2026-04-21		identifier	The Complicated Love Life of Ivil Antagonist, Empress of Mars	Read	Audio	2026-04-22	2530285	32826152	B0GQJS6LM3	9781039487642		original exact match retained		
Dead Tired II	Ravensdagger	2026-04-23	2026-04-23		title/author	Dead Tired II	Read	Audio	2026-04-23	1126422	32258180	B0D23972DJ			original exact match retained		
Dead Tired III	RavensDagger	2026-04-24	2026-04-23		title/author	Dead Tired III	Read	Audio	2026-04-24	1759544	32258178	B0F4F3BHJW			original exact match retained		
Cinnamon Bun	RavensDagger	2026-04-24	2026-04-24		title/author	Cinnamon Bun	Read	Audio	2026-04-24	995374	32909898	1774247828			original exact match retained		
Cinnamon Bun: Volume 2	RavensDagger	2026-04-25	2026-04-24		manual book-level pairing	Cinnamon Bun 2	Read	Audio	2026-04-25	500630	32909899	1774247917			paired manually	Volume label removed; same author and volume 2.	3316
Cinnamon Bun: Volume 3	RavensDagger	2026-04-26	2026-04-25		manual book-level pairing	Cinnamon Bun 3	Read	Audio	2026-04-26	769485	32909901	1039404332			paired manually	Volume label removed; same author and volume 3.	3317
Cinnamon Bun: Volume 4	RavensDagger	2026-04-26	2026-04-26		manual book-level pairing	Cinnamon Bun 4	Read	Audio	2026-04-26	769309	32909903	B0BLGYBT7B			paired manually	Volume label removed; same author and volume 4.	3318
Dead Tired I	RavensDagger	2026-04-27	2026-04-22	finish date missing/different	manual book-level pairing	Dead Tired 1	Read	Audio	2026-04-23	1098729	31463491	B0CP2T1M1Y			paired manually	Roman I / Arabic 1; same author, not II or III.	3312
Cinnamon Bun: Volume 5	RavensDagger	2026-04-27	2026-04-26		manual book-level pairing	Cinnamon Bun 5	Read	Audio	2026-04-27	1459848	32909905	B0BRBPNWJ9	9781039424876		paired manually	Volume label removed; same author and volume 5.	3319
Cinnamon Bun Volume 6: A Wholesome LitRPG	RavensDagger	2026-04-27	2026-04-27		title/author	Cinnamon Bun Volume 6: A Wholesome LitRPG	Read	Audio	2026-04-27	1947383	32251117	B0F9GDM31B	9781039487222		original exact match retained		
The Agartha Loop	RavensDagger	2026-04-27	2026-04-27		manual book-level pairing	The Agartha Loop: Loop One	Read	Audio	2026-04-27	1638096	32263801	B0DDMNXCRB	9781039491700		paired manually	Loop One added; same author and series volume 1.	3321
The Agartha Loop 2	RavensDagger	2026-04-28	2026-04-27		manual book-level pairing	The Agartha Loop: Loop Two	Read	Audio	2026-04-28	1638076	32263803	B0DWZP5QLC	9798895395417		paired manually	2 / Loop Two; same author and series volume 2.	3322
Sporemageddon Vol. 1	RavensDagger	2026-04-28	2026-04-28		manual book-level pairing	Sporemageddon	Read	Audio	2026-04-28	769366	32254836	B0CBNF8GCZ	9781039431508		paired manually	First volume unnumbered in export; series confirms volume 1.	3323
Sporemageddon Vol. 2	RavensDagger	2026-04-29	2026-04-28		manual book-level pairing	Sporemageddon 2	Read	Audio	2026-04-29	1459829	31503064	B0CJ5W79QZ			paired manually	Volume label removed; same author and volume 2.	3324
Sporemageddon Vol. 3: Penicillium	RavensDagger	2026-04-29	2026-04-29		title/author	Sporemageddon Vol. 3: Penicillium	Read	Audio	2026-04-29	1948469	32104847	B0CZ5CWNZM	9781039434127		original exact match retained		
Fluff	RavensDagger	2026-04-30	2026-04-29		title/author	Fluff	Read	Audio	2026-04-30	768892	32909912	B0B69RRPFP			original exact match retained		
Fluff 2	RavensDagger	2026-05-01	2026-04-30		title/author	Fluff 2	Read	Audio	2026-05-01	769278	32909913	B0BS1V5RXQ			original exact match retained		
Fluff 3: A Wholesome LitRPG	RavensDagger	2026-05-01	2026-05-01		title/author	Fluff 3: A Wholesome LitRPG	Read	Audio	2026-05-01	2390115	32656105	B0GBY9FXPF	9781039486225		original exact match retained		
Magical Girl Crystal Genocide	RavensDagger	2026-05-01	2026-05-01		manual book-level pairing	Magical Girl Crystal Genocide: Making Friends After Causing the Apocalypse!	Read	Audio	2026-05-01	1459830	32257843	B0F4LXZJGB			provisional pairing accepted	Inspected title, author where supplied, and series context; descriptive suffix or sparse export metadata.	3329
Fluff	RavensDagger	2026-05-01	2026-05-01	finish date missing/different	title/author	Fluff	Read	Audio	2026-04-30	768892	32909912	B0B69RRPFP	9781039413733		original exact match retained		
Love Crafted	RavensDagger	2026-05-02	2026-05-01		title/author	Love Crafted	Read	Audio	2026-05-02	769337	32909946	1039402666			original exact match retained		
When There Are Wolves Again	E. J. Swift	2026-05-03	2026-05-02		title/author	When There Are Wolves Again	Read	Audio	2026-05-03	1872367	32909949	B0F74T9V5D	9781529436464		original exact match retained		
Splinter Angel: Book 1	Avaritiabona	2026-05-03	2026-05-03		title/author	Splinter Angel: Book 1	Read	Audio	2026-05-03	2065615	32251168	B0FMS7DLCX			original exact match retained		
Splinter Angel: Book 2	Avaritiabona	2026-05-04	2026-05-03		title/author	Splinter Angel: Book 2	Read	Audio	2026-05-04	2102554	32909951	B0GPFCJMX1			original exact match retained		
Platform Decay	Martha Wells	2026-05-05	2026-05-05		title/author	Platform Decay	Read	Audio	2026-05-05	1989398	32893907	B0GJ6MQLKJ	9781705041031		original exact match retained		
Hunting and Herbalism: A Druid LitRPG	Leif Roder, Synonymoose	2026-05-05	2026-05-04		title/author	Hunting and Herbalism: A Druid LitRPG	Read	Audio	2026-05-05	2065267	32250696	B0DLHFSXZ7	9781039474949		original exact match retained		
Hunting and Herbalism 2: A Druid LitRPG	Leif Roder, Synonymoose	2026-05-06	2026-05-05		title/author	Hunting and Herbalism 2: A Druid LitRPG	Read	Audio	2026-05-06	2065268	32250698	B0DNKMNM31	9781039474970		original exact match retained		
Hunting and Herbalism 3: A Druid LitRPG	Leif Roder, Synonymoose	2026-05-07	2026-05-06		manual book-level pairing	Hunting and Herbalism 3	Read	Audio	2026-05-07	2065269	32250703	B0FDC9QVT5	9781039475007		provisional pairing accepted	Inspected title, author where supplied, and series context; descriptive suffix or sparse export metadata.	3337
Fleabag 3: A Monster Evolution LitRPG	SomeoneToForget	2026-05-08	2026-05-07		manual book-level pairing	Fleabag 3: A Monster Evolution LitRPG: Fleabag, Book 3	Read	Audio	2026-05-08	2606503	32910041	B0G3YMPVJ5	9781039442672		paired manually	Repeated Fleabag Book 3 subtitle; same author and volume.	3338
The Maiden and Her Monster	Maddie Martinez	2026-05-09	2026-05-08		identifier	The Maiden and Her Monster	Read	Audio	2026-05-09	1651233	32248281	B0DRPPFGSM	9781250417848		original exact match retained		
This Book Sucks	Piper CJ	2026-05-09	2026-05-09		identifier	This Book Sucks	Read	Audio	2026-05-09	1718169	32910043	B0GT1PSSS1	9798347040490		original exact match retained		
Japanese Gothic	Kylie Lee Baker	2026-05-10	2026-05-09		title/author	Japanese Gothic	Read	Audio	2026-05-10	2101034	32910045	B0FR69VKMH	9781488237331		original exact match retained		
Briefly, A Delicious Life	Nell Stevens	2026-05-10	2026-05-10		title/author	Briefly, A Delicious Life	Read	Audio	2026-05-10	512805	32869732	B09M6FT6V6	9781797143019		original exact match retained		
Thrall	Rebecca Mahoney	2026-05-11	2026-05-10		title/author	Thrall	Read	Audio	2026-05-11	2189744	32910057	B0FTZZM46V			original exact match retained		
This Vicious Hunger	Francesca May	2026-05-12	2026-05-11		title/author	This Vicious Hunger	Read	Audio	2026-05-12	1906041	32338175	B0DPLHQQN5	9781668650189		original exact match retained		
A Parade of Horribles	Matt Dinniman	2026-05-13	2026-05-12		identifier	A Parade of Horribles	Read	Audio	2026-05-13	1817542	32763102	B0FXY6DVJS	9798350448757		original exact match retained		
Aunt Tigress	Emily Yu-Xuan Qin	2026-05-15	2026-05-13		title/author	Aunt Tigress	Read	Audio	2026-05-15	1540744	31990794	B0DKGXKSSK			original exact match retained		
Final Draft	Riley Redgate	2026-05-16	2026-05-15		title/author	Final Draft	Read	Audio	2026-05-16	141817	32912741	B07DPTHFJT			original exact match retained		
Moth Dark	Kika Hatzopoulou	2026-05-18	2026-05-16		title/author	Moth Dark	Read	Audio	2026-05-18	1881361	32914929	B0DWBVBR31	9798217080793		original exact match retained		
A Practical Guide to Evil I	David Verburg	2026-05-20	2026-05-18		identifier	A Practical Guide to Evil I	Read	Audio	2026-05-20	2072287	32217542	B0FG4LG58Q	9798349103513		original exact match retained		
Calla Falling	Tallie Rose	2026-05-21	2026-05-20		identifier	Calla Falling	Read	Audio	2026-05-21	1190863	33239225	B0CBCXQG2T			original exact match retained		
Hell's Heart	Alexis Hall	2026-05-23	2026-05-21		identifier	Hell's Heart	Read	Audio	2026-05-23	1925307	33239244	B0F9LSXTBV	9781250411624		original exact match retained		
Sweetbitter Song	Rosie Hewlett	2026-05-25	2026-05-23		identifier	Sweetbitter Song	Read	Audio	2026-05-25	2235750	33239245	B0GD2CZZZH	9798899745898		original exact match retained		
The Original	Nell Stevens	2026-05-27	2026-05-12		identifier	The Original	Read	Audio	2026-05-27	1775722	33239343	B0F1Z3P3XS	9798228487291		original exact match retained		
The Duke	Anna Cowan	2026-05-27	2026-05-27		identifier	The Duke	Read	Audio	2026-05-27	2168402	33239344	B0F3KYTZ58	9781250415882		original exact match retained		
Dead Weight	Hildur Knútsdóttir, Mary Robinette Kowal - translator	2026-05-28	2026-05-27		identifier	Dead Weight	Read	Audio	2026-05-28	2084634	33230051	B0FML8D6TY	9781250446978		original exact match retained		
Funeral Song	Carly Racklin	2026-05-29	2026-05-28		identifier	Funeral Song	Read	Audio	2026-05-29	2189828	33239887	B0GYZLS1FX	9781639512607		original exact match retained		
Homebound	Portia Elan	2026-06-01	2026-05-29		identifier	Homebound	Read	Audio	2026-06-01	2187680	32886468	B0FVYL9B7N	9781668138922		original exact match retained		
Audition for the Fox	Martin Cahill	2026-06-03	2026-06-01		identifier	Audition for the Fox	Read	Audio	2026-06-03	2024879	32377634	B0FG8FFHP9	9798899732768		original exact match retained		
Learning Curves	Rachel Lacey	2026-06-04	2026-06-03		identifier	Learning Curves	Read	Audio	2026-06-04	1958349	32726001	B0F39X9TFV	9781511353731		original exact match retained		
Magical Girl Mechanical Heart: Volume 1	Natalie Maher	2026-06-07	2026-06-04		identifier	Magical Girl Mechanical Heart: Volume 1	Read	Audio	2026-06-07	1947394	33239958	B0FRPX15HB			original exact match retained		
Maybe Tomorrow I'll Know	Alex Ritany	2026-06-08	2026-06-07		identifier	Maybe Tomorrow I'll Know: A Novel	Read	Audio	2026-06-08	2191210	33240017	B0GPFK6TXZ	9798349163609		original exact match retained		
Save Scumming, Book 1	RavensDagger	2026-06-09	2026-06-09		identifier	Save Scumming	Read	Audio	2026-06-09	2653569	32960630	B0H1S7PGKV			original exact match retained		
Couriers Outbound	Pirateaba	2026-06-13	2026-06-09		identifier	Couriers Outbound	Read	Audio	2026-06-13	2513601	33002678	B0GNTGPLSN	9798895391365		original exact match retained		
